GMID,Dataset,Facility Name,Address,數據集,設施名稱,地址,Students Gender,就讀學生性別,Session,學校授課時間,District,分區,Finance Type,資助種類,School Level,學校類型,Telephone,聯絡電話,Fax Number,傳真號碼,Website,網頁,Religion,宗教,SCHOOL NO.,學校編號,Northing,Easting,Latitude,Longitude,Last Update
"RIwPYGqTw6","Aided Primary Schools","YUEN LONG MERCHANTS ASSOCIATION PRIMARY SCHOOL","244 CASTLE PEAK ROAD YUEN LONG NEW TERRITORIES","資助小學","元朗商會小學","新界元朗青山公路２４４號","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24762268","24762268","24747305","24747305","http://www.ylmaps.edu.hk","http://www.ylmaps.edu.hk","NOT APPLICABLE","不適用","515051000123","515051000123","833864.0","820501.0","22.44413","114.0237","2019-03-22 04:19:40"
"ShLKt43Tu6","Aided Primary Schools","TUN YU SCHOOL","SAN TIN YUEN LONG NEW TERRITORIES","資助小學","惇裕學校","元朗新田","CO-ED","男女","WHOLE DAY","全日","YUEN LONG","元朗區","AIDED","資助","PRIMARY","小學","24711915","24711915","24823501","24823501","http://www.tys.edu.hk","http://www.tys.edu.hk","NOT APPLICABLE","不適用","514683000123","514683000123","839867.0","826002.0","22.49838","114.07711","2019-03-22 04:18:39"
"eTyHHAXGue","Aided Primary Schools","YUK YIN SCHOOL","JOCKEY CLUB ROAD, SHEUNG SHUI, NEW TERRITORIES","資助小學","育賢學校","新界上水馬會道","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26729917","26729917","26685879","26685879","http://www.yukyinschool.edu.hk","http://www.yukyinschool.edu.hk","NOT APPLICABLE","不適用","515086000123","515086000123","840345.0","831600.0","22.50272","114.13151","2019-03-22 04:18:20"
"BB7Cf6i8kE","Aided Primary Schools","NG WAH CATHOLIC PRIMARY SCHOOL","5 CHOI HUNG ROAD SAN PO KONG KOWLOON","資助小學","天主教伍華小學","九龍新蒲崗彩虹道５號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23838079","23838079","23827592","23827592","http://www.nwcps.edu.hk","http://www.nwcps.edu.hk","CATHOLICISM","天主教","513059000123","513059000123","821562.0","838113.0","22.33311","114.19478","2019-03-19 02:31:14"
"EcdZFLYf7L","Aided Primary Schools","HOP YAT CHURCH SCHOOL","7 PRINCESS MARGARET ROAD HOMANTIN KOWLOON","資助小學","合一堂學校","九龍公主道七號","CO-ED","男女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","27112440","27112440","27142465","27142465","http://www.hycs.edu.hk","http://www.hycs.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","512176000123","512176000123","820167.0","836524.0","22.32051","114.17936","2019-03-19 02:30:45"
"TMm5lnmMzZ","Aided Primary Schools","KAM TSIN VILLAGE HO TUNG SCHOOL","KAM TSIN VILLAGE, SHEUNG SHUI, NEW TERRITORIES","資助小學","金錢村何東學校","新界上水金錢村","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26703849","26703849","26685391","26685391","http://www.ktvhts.edu.hk","http://www.ktvhts.edu.hk","NOT APPLICABLE","不適用","512257000123","512257000123","840248.0","829539.0","22.50184","114.11148","2019-03-19 02:30:34"
"o0KskZHZc9","Aided Primary Schools","KWOK MAN SCHOOL","30 KWOK MAN ROAD CHEUNG CHAU NEW TERRITORIES","資助小學","國民學校","新界長洲國民路３０號","CO-ED","男女","WHOLE DAY","全日","ISLANDS","離島區","AIDED","資助","PRIMARY","小學","29810432","29810432","29816345","29816345","http://www.cckms.edu.hk","http://www.cckms.edu.hk","NOT APPLICABLE","不適用","512559000123","512559000123","808010.0","821032.0","22.21066","114.02911","2019-03-19 02:30:24"
"TbQWgK5eAB","Aided Primary Schools","LOK SIN TONG YEUNG CHUNG MING PRIMARY SCHOOL","LOK WAH SOUTH ESTATE NGAU TAU KOK KWUN TONG KOWLOON","資助小學","樂善堂楊仲明學校","九龍觀塘牛頭角樂華南邨","CO-ED","男女","WHOLE DAY","全日","KWUN TONG","觀塘區","AIDED","資助","PRIMARY","小學","27559195","27559195","27961057","27961057","http://www.ycmps.edu.hk","http://www.ycmps.edu.hk","NOT APPLICABLE","不適用","512729000123","512729000123","820143.0","841045.0","22.32029","114.22324","2019-03-19 02:30:04"
"o50dxrimP3","Aided Primary Schools","NORTHERN LAMMA SCHOOL","NO 1 YUNG SHUE LING YUNG SHUE WAN LAMMA ISLAND NEW TERRITORIES","資助小學","南丫北段公立小學","新界南丫島榕樹灣榕樹嶺一號","CO-ED","男女","WHOLE DAY","全日","ISLANDS","離島區","AIDED","資助","PRIMARY","小學","29820242","29820242","29822484","29822484","http://www.nls.edu.hk","http://www.nls.edu.hk","NOT APPLICABLE","不適用","513105000123","513105000123","809670.0","829752.0","22.2257","114.11367","2019-03-19 02:29:33"
"LnXbjSASiN","Aided Primary Schools","PRICE MEMORIAL CATHOLIC PRIMARY SCHOOL","TIN MA COURT 53 CHUK YUEN ROAD KOWLOON & ANNEX BUILDING 53 CHUK YUEN ROAD WONG TAI SIN KOWLOON","資助小學","天主教博智小學","九龍黃大仙竹園道５３號天馬苑","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23288033","23288033","23202604","23202604","http://www.pmcps.edu.hk","http://www.pmcps.edu.hk","CATHOLICISM","天主教","513334000123","513334000123","822760.0","837333.0","22.34393","114.18721","2019-03-19 02:15:33"
"dmh4n1yRFJ","Aided Primary Schools","S.K.H. KEI LOK PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL LOK WAH ESTATE PHASE I NGAU TAU KOK KOWLOON","資助小學","聖公會基樂小學","九龍牛頭角樂華邨第一期","CO-ED","男女","WHOLE DAY","全日","KWUN TONG","觀塘區","AIDED","資助","PRIMARY","小學","27555611","27555611","27508790","27508790","http://web.keilok.edu.hk","http://web.keilok.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","513474000123","513474000123","820143.0","840708.0","22.32029","114.21997","2019-03-19 02:15:10"
"OY1K35LLbh","Aided Primary Schools","S.K.H. KEI TAK PRIMARY SCHOOL","TAI SHING STREET WONG TAI SIN KOWLOON & ANNEX BLOCK AT NKIL 4420 WONG TAI SIN KOWLOON","資助小學","聖公會基德小學","九龍黃大仙大成街","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23203077","23203077","23202449","23202449","http://www.skhkt.edu.hk","http://www.skhkt.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","513512000123","513512000123","822000.0","838080.0","22.33706","114.19446","2019-03-19 02:15:04"
"8LGytRz0WE","Aided Primary Schools","S.K.H. ST. MATTHEW'S PRIMARY SCHOOL","12-20 NEW STREET SHEUNG WAN HONG KONG","資助小學","聖公會聖馬太小學","香港新街１２－２０號","CO-ED","男女","WHOLE DAY","全日","CENTRAL AND WESTERN","中西區","AIDED","資助","PRIMARY","小學","25483368","25483368","29754641","29754641","http://www.stmatthew.edu.hk","http://www.stmatthew.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","513601000123","513601000123","816324.0","833156.0","22.2858","114.14668","2019-03-19 02:14:51"
"OktwwKFacJ","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA BUT SAN PRIMARY SCHOOL","28 CASTLE PEAK ROAD SAN HUI TUEN MUN NEW TERRITORIES","資助小學","中華基督教會拔臣小學","新界屯門新墟青山公路２８號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24596221","24596221","24400266","24400266","http://www.butsan.edu.hk","http://www.butsan.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","511323000123","511323000123","828672.0","815773.0","22.39719","113.97784","2019-03-18 07:26:10"
"BL76zeSfpr","Aided Primary Schools","BUDDHIST CHUNG WAH KORNHILL PRIMARY SCHOOL","2 HONG YUE STREET, QUARRY BAY, HONG KONG","資助小學","佛教中華康山學校","香港鰂魚涌康愉街二號","CO-ED","男女","WHOLE DAY","全日","EASTERN","東區","AIDED","資助","PRIMARY","小學","28844115","28844115","25679897","25679897","http://www.bcwkps.edu.hk","http://www.bcwkps.edu.hk","BUDDHISM","佛教","511250000123","511250000123","815781.0","840091.0","22.2809","114.21397","2019-03-18 07:24:25"
"ruHpPuYffk","Aided Primary Schools","BUDDHIST WONG CHEUK UM PRIMARY SCHOOL","11 EASTERN HOSPITAL ROAD, CAUSEWAY BAY, HONG KONG","資助小學","佛教黃焯菴小學","香港銅鑼灣東院道１１號","CO-ED","男女","WHOLE DAY","全日","WAN CHAI","灣仔區","AIDED","資助","PRIMARY","小學","25762638","25762638","28824449","28824449","http://www.bwcups.edu.hk","http://www.bwcups.edu.hk","BUDDHISM","佛教","511293000123","511293000123","815226.0","837635.0","22.27589","114.19014","2019-03-18 07:24:16"
"0WykPiXApp","Aided Primary Schools","CHAN SUI KI (LA SALLE) PRIMARY SCHOOL","22 SHEUNG SHING STREET HOMANTIN KOWLOON","資助小學","陳瑞祺（喇沙）小學","九龍何文田常盛街２２號","CO-ED","男女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","27116278","27116278","27140854","27140854","http://www.cskps.edu.hk","http://www.cskps.edu.hk","CATHOLICISM","天主教","511420000123","511420000123","819974.0","836708.0","22.31877","114.18114","2019-03-18 07:23:50"
"jbnd0Pr3G2","Aided Primary Schools","FANLING PUBLIC SCHOOL","FANLING VILLAGE, FANLING, NEW TERRITORIES","資助小學","粉嶺公立學校","新界粉嶺粉嶺村","CO-ED","男女","WHOLE DAY","全日","NORTH","北區","AIDED","資助","PRIMARY","小學","26702297","26702297","26685371","26685371","http://www.flp.edu.hk","http://www.flp.edu.hk","NOT APPLICABLE","不適用","511749000123","511749000123","839668.0","832220.0","22.49661","114.13753","2019-03-18 07:23:19"
"vQFLwlgCJi","Aided Primary Schools","SIR ROBERT BLACK COLLEGE OF EDUCATION PAST STUDENTS' ASSOCIATION HO SAU KI SCHOOL","ESTATE SCHOOL NO. 1, TIN KING ESTATE, TUEN MUN, NEW TERRITORIES","資助小學","柏立基教育學院校友會何壽基學校","新界屯門田景邨屋邨小學Ｎｏ．１學校校舍","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24556111","24556111","24642990","24642990","http://www.hosauki.edu.hk","http://www.hosauki.edu.hk","NOT APPLICABLE","不適用","115576000123","115576000123","829608.0","814616.0","22.40563","113.96659","2019-03-12 08:50:21"
"ELPeGfIFi5","Aided Primary Schools","STEWARDS POOI KEI PRIMARY SCHOOL","STANDARD PRIMARY SCHOOL AT AREA 43 LOK HA SQUARE FO TAN SHATIN NEW TERRITORIES","資助小學","培基小學","新界沙田火炭樂霞坊第四十三區標準小學校舍","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26025353","26025353","26973808","26973808","http://www.pooikei.edu.hk","http://www.pooikei.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","115584000123","115584000123","828989.0","838437.0","22.40018","114.19794","2019-03-12 08:50:07"
"9hDplbHULE","Aided Primary Schools","SALESIAN YIP HON PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL, ON YAM ESTATE, KWAI CHUNG, NEW TERRITORIES","資助小學","慈幼葉漢小學","新界葵涌安蔭邨屋邨小學","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24202727","24202727","24254133","24254133","http://www.syhps.edu.hk","http://www.syhps.edu.hk","CATHOLICISM","天主教","115789000123","115789000123","825910.0","832620.0","22.37237","114.14145","2019-03-12 08:48:40"
"3Kfh49POZA","Aided Primary Schools","ST. FRANCIS' CANOSSIAN SCHOOL","42 & 44 ST FRANCIS STREET, WANCHAI, HONG KONG","資助小學","嘉諾撒聖方濟各學校","香港灣仔聖佛蘭士街４２及４４號","GIRLS","女","WHOLE DAY","全日","WAN CHAI","灣仔區","AIDED","資助","PRIMARY","小學","25281763","25281763","28657681","28657681","http://www.sfcs.edu.hk","http://www.sfcs.edu.hk","CATHOLICISM","天主教","170062000223","170062000223","815173.0","835453.0","22.27541","114.16897","2019-03-12 08:47:54"
"uHwY4SU2HX","Aided Primary Schools","ST. JOSEPH'S PRIMARY SCHOOL","G/F-7/F OF OLD BLOCK (EXCLUDING FLAT ROOF) AND EXTENSION BLOCK 48 WOOD ROAD WANCHAI HONG KONG","資助小學","聖若瑟小學","香港灣仔活道４８號新翼及舊翼地下至７樓（天台除外）","BOYS","男","WHOLE DAY","全日","WAN CHAI","灣仔區","AIDED","資助","PRIMARY","小學","25742259","25742259","25916537","25916537","http://www.sjps.edu.hk","http://www.sjps.edu.hk","CATHOLICISM","天主教","170151000123","170151000123","815179.0","836232.0","22.27547","114.17653","2019-03-12 08:47:42"
"Px2GZiiioD","Aided Primary Schools","MUI WO SCHOOL","CHUNG HAU VILLAGE SILVER MINE BAY LANTAU ISLAND NEW TERRITORIES","資助小學","梅窩學校","新界大嶼山銀礦灣","CO-ED","男女","WHOLE DAY","全日","ISLANDS","離島區","AIDED","資助","PRIMARY","小學","29848461","29848461","29842484","29842484","http://www.mws.edu.hk","http://www.mws.edu.hk","NOT APPLICABLE","不適用","510149000123","510149000123","814187.0","816994.0","22.2664","113.98987","2019-03-12 08:47:30"
"9yulexmfwA","Aided Primary Schools","PO LEUNG KUK DR. JIMMY WONG CHI-HO (TIN SUM VALLEY) PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL LUNG HANG ESTATE SHATIN AREA 2A NEW TERRITORIES (EXCLUDING ROOMS 406-409 4/F & ROOMS 506-509 5/F MONDAYS-FRIDAYS 3:30PM TO 9:00PM SATURDAYS-SUNDAYS & PUBLIC HOLIDAYS 8:00AM TO 7:00PM)","資助小學","保良局王賜豪（田心谷）小學","新界沙田二甲地段隆亨邨屋邨小學校舍（４樓４０６－４０９室及５樓５０６－５０９室星期一至星期五下午３時３０分至下午９時星期六、日及公眾假期上午８時至下午７時除外）","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26062363","26062363","26927711","26927711","http://www.plkwch.edu.hk","http://www.plkwch.edu.hk","NOT APPLICABLE","不適用","114820000123","114820000123","825421.0","836362.0","22.36796","114.17779","2019-03-12 07:32:03"
"hdK7Ss5Om2","Aided Primary Schools","YAN OI TONG MADAM LAU WONG FAT PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL NO 6 ON TING ESTATE AREA 13 TUEN MUN NEW TERRITORIES","資助小學","仁愛堂劉皇發夫人小學","新界屯門１３區安定邨屋邨小學第六校舍","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24510372","24510372","24417784","24417784","http://www.yotps.edu.hk","http://www.yotps.edu.hk","NOT APPLICABLE","不適用","114928000123","114928000123","827830.0","815712.0","22.38959","113.97726","2019-03-12 07:31:47"
"3QwMbm9Qa2","Aided Primary Schools","THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG WO CHE LUTHERAN SCHOOL","ESTATE PRIMARY SCHOOL NO 3, WO CHE ESTATE, SHATIN, NEW TERRITORIES","資助小學","基督教香港信義會禾輋信義學校","新界沙田禾輋邨第三座小學","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26911426","26911426","26911824","26911824","http://wcl.edu.hk","http://wcl.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114596000123","114596000123","827820.0","838369.0","22.38962","114.19728","2019-03-12 07:31:11"
"7qC8rTkng6","Aided Primary Schools","S.K.H. GOOD SHEPHERD PRIMARY SCHOOL","171 MA TAU WAI ROAD KOWLOON","資助小學","聖公會牧愛小學","九龍馬頭圍道171號","CO-ED","男女","WHOLE DAY","全日","KOWLOON CITY","九龍城區","AIDED","資助","PRIMARY","小學","27123094","27123094","27141552","27141552","http://www.gsps.edu.hk","http://www.gsps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","511862000123","511862000123","819901.0","837402.0","22.31811","114.18788","2019-01-25 07:23:07"
"JDtUwKzXE4","Aided Primary Schools","THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG FAITH LUTHERAN SCHOOL","221 NAM CHEONG STREET, SHEK KIP MEI, KOWLOON","資助小學","基督教香港信義會深信學校","九龍石硤尾南昌街２２１號","CO-ED","男女","WHOLE DAY","全日","SHAM SHUI PO","深水埗區","AIDED","資助","PRIMARY","小學","27792744","27792744","27795833","27795833","http://fls.edu.hk","http://fls.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","511730000223","511730000223","821618.0","835239.0","22.33361","114.16689","2019-01-09 08:03:56"
"Vrpk2Qm3Tu","Aided Primary Schools","SHATIN TSUNG TSIN SCHOOL","ESTATE SCHOOL 1, LEK YUEN ESTATE SHATIN NT","資助小學","沙田崇真學校","新界沙田瀝源邨","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26918194","26918194","26090597","26090597","http://www.stts.edu.hk","http://www.stts.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","114391000123","114391000123","827374.0","837695.0","22.38559","114.19073","2019-01-09 08:03:55"
"HBCkIltLh2","Aided Primary Schools","THE HONG KONG ENG CLANSMAN ASSOCIATION WU SI CHONG MEMORIAL SCHOOL","ESTATE PRIMARY SCHOOL KIN SANG ESTATE TUEN MUN AREA 2A NEW TERRITORIES","資助小學","僑港伍氏宗親會伍時暢紀念學校","新界屯門建生邨屋邨小學校舍","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24544122","24544122","24544622","24544622","http://www.wusichong.edu.hk","http://www.wusichong.edu.hk","NOT APPLICABLE","不適用","115517000123","115517000123","829699.0","815001.0","22.40646","113.97033","2019-01-09 07:45:07"
"Vqxwfdjphz","Aided Primary Schools","THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG FAITH LUTHERAN SCHOOL","8 PUI TAK STREET, SHEK KIP MEI, KOWLOON","資助小學","基督教香港信義會深信學校","九龍石硤尾培德街８號","CO-ED","男女","WHOLE DAY","全日","SHAM SHUI PO","深水埗區","AIDED","資助","PRIMARY","小學","27790106","27790106","27761743","27761743","http://www.fls.edu.hk","http://www.fls.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","511730000123","511730000123","821817.0","835071.0","22.33541","114.16525","2019-01-09 07:45:00"
"NNlZeeSF9v","Aided Primary Schools","SAI KUNG CENTRAL LEE SIU YAM MEMORIAL SCHOOL","18 WAI MAN ROAD SAI KUNG NEW TERRITORIES","資助小學","西貢中心李少欽紀念學校","新界西貢惠民路１８號","CO-ED","男女","WHOLE DAY","全日","SAI KUNG","西貢區","AIDED","資助","PRIMARY","小學","27916681","27916681","27917656","27917656","http://lsy.edu.hk","http://lsy.edu.hk","NOT APPLICABLE","不適用","516864000123","516864000123","827254.0","846515.0","22.38448","114.27638","2019-01-09 07:42:50"
"jg5xexIzMx","Aided Primary Schools","CANOSSA PRIMARY SCHOOL","5 CHUN YAN STREET, WONG TAI SIN, KOWLOON","資助小學","嘉諾撒小學","九龍黃大仙親仁街５號","CO-ED","男女","WHOLE DAY","全日","WONG TAI SIN","黃大仙區","AIDED","資助","PRIMARY","小學","23222445","23222445","23203044","23203044","http://www.cpswts.edu.hk","http://www.cpswts.edu.hk","CATHOLICISM","天主教","511340000123","511340000123","822365.0","838372.0","22.34036","114.1973","2019-01-09 07:42:50"
"IK0n9iLtLm","Aided Primary Schools","ASSEMBLY OF GOD LEUNG SING TAK PRIMARY SCHOOL","2 MAN KUK LANE TSEUNG KWAN O NEW TERRITORIES","資助小學","基督教神召會梁省德小學","新界將軍澳文曲里２號","CO-ED","男女","WHOLE DAY","全日","SAI KUNG","西貢區","AIDED","資助","PRIMARY","小學","21911929","21911929","21911611","21911611","http://www.lsttko.edu.hk","http://www.lsttko.edu.hk","NOT APPLICABLE","不適用","522163000123","522163000123","819448.0","845319.0","22.31399","114.26472","2019-01-09 07:42:50"
"pqZOFntHCf","Aided Primary Schools","S.K.H. TSING YI ESTATE HO CHAK WAN PRIMARY SCHOOL","3 TSING LUK STREET TSING YI NEW TERRITORIES","資助小學","聖公會青衣邨何澤芸小學","新界青衣青綠街３號","CO-ED","男女","WHOLE DAY","全日","KWAI TSING","葵青區","AIDED","資助","PRIMARY","小學","24327331","24327331","24956734","24956734","http://www.tyehcw.edu.hk","http://www.tyehcw.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","535737000123","535737000123","824057.0","828823.0","22.35562","114.10459","2019-01-09 07:42:50"
"9sTPnv61Qk","Aided Primary Schools","HONG KONG BAPTIST CONVENTION PRIMARY SCHOOL","2 LAI SHUN ROAD BELVEDERE GARDEN TSUEN WAN NEW TERRITORIES","資助小學","香港浸信會聯會小學","新界荃灣麗城花園麗順路２號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24920699","24920699","24920922","24920922","http://www.hkbcps.edu.hk","http://www.hkbcps.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","522015000123","522015000123","825749.0","828383.0","22.3709","114.10031","2019-01-09 07:42:50"
"yAPivoT4f4","Aided Primary Schools","YAN CHAI HOSPITAL HO SIK NAM PRIMARY SCHOOL","STANDARD PRIMARY SCHOOL, AREA 16, TUEN MUN, NEW TERRITORIES","資助小學","仁濟醫院何式南小學","新界屯門第１６區標準小學","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24510325","24510325","24508514","24508514","http://www.hosiknam.edu.hk","http://www.hosiknam.edu.hk","NOT APPLICABLE","不適用","115100000123","115100000123","827326.0","815131.0","22.38503","113.97162","2019-01-09 07:42:49"
"KeA8WUal3T","Aided Primary Schools","IMMACULATE HEART OF MARY SCHOOL","1 MEI TIN ROAD, TAI WAI, SHA TIN, NEW TERRITORIES","資助小學","聖母無玷聖心學校","新界沙田大圍美田路１號","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26912171","26912171","26021110","26021110","http://www.ihms.edu.hk","http://www.ihms.edu.hk","CATHOLICISM","天主教","112950000223","112950000223","825746.0","836175.0","22.37089","114.17597","2019-01-09 07:42:49"
"bg0hMjsDWe","Aided Primary Schools","YAN CHAI HOSPITAL LAW CHAN CHOR SI PRIMARY SCHOOL","29 WU KING ROAD TUEN MUN NEW TERRITORIES","資助小學","仁濟醫院羅陳楚思小學","新界屯門湖景路２９號","CO-ED","男女","WHOLE DAY","全日","TUEN MUN","屯門區","AIDED","資助","PRIMARY","小學","24413366","24413366","24040289","24040289","http://www.lccs.edu.hk","http://www.lccs.edu.hk","NOT APPLICABLE","不適用","115258000123","115258000123","826200.0","814596.0","22.37486","113.96644","2019-01-09 07:42:49"
"LbOh0saxe6","Aided Primary Schools","THE CHURCH OF CHRIST IN CHINA CHUEN YUEN FIRST PRIMARY SCHOOL","6-8 TAI UK STREET TSUEN WAN NEW TERRITORIES","資助小學","中華基督教會全完第一小學","新界荃灣大屋街６－８號","CO-ED","男女","WHOLE DAY","全日","TSUEN WAN","荃灣區","AIDED","資助","PRIMARY","小學","24900336","24900336","24158627","24158627","http://www.cyf.edu.hk","http://www.cyf.edu.hk","PROTESTANTISM / CHRISTIANITY","基督教","113417000123","113417000123","825682.0","829880.0","22.3703","114.11485","2019-01-09 07:42:49"
"tfOHwOAQEn","Aided Primary Schools","LUNG KONG WORLD FEDERATION SCHOOL LTD. WONG YIU NAM PRIMARY SCHOOL","ESTATE PRIMARY SCHOOL, AREA 53A KWONG YUEN ESTATE PHASE 1, SHATIN, NEW TERRITORIES","資助小學","世界龍岡學校黃耀南小學","新界沙田５３Ａ區廣源邨第一期屋邨小學","CO-ED","男女","WHOLE DAY","全日","SHA TIN","沙田區","AIDED","資助","PRIMARY","小學","26378637","26378637","26494301","26494301","http://www.wynps.edu.hk","http://www.wynps.edu.hk","NOT APPLICABLE","不適用","115371000123","115371000123","827021.0","840178.0","22.3824","114.21484","2019-01-09 07:42:49"
